Unnamed: 0,abbreviation,abbreviation_for_term,archaic,attribute,body,definition,disease,domain,field,initialism,initialism_for_term,main_noun_maria,main_noun_nltk,mammal,matter,measure,misspelling,misspelling_for_term,obsolete,plural,plurality_of_term,pos,process,property,role,slang,synonym,synonym_for_term,term,units,vulgar
72363,False,,False,False,True,Any member of the Stephanoberycidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stephanoberycid,False,False
72367,False,,False,False,True,Any member of the Stephanoceratidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stephanoceratid,False,False
72369,False,,False,False,True,Any member of the Stephanocircidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stephanocircid,False,False
72551,False,,False,False,True,Any member of the Stercoraridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stercorarid,False,False
72554,False,,False,False,True,Any member of the Stercorariidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stercorariid,False,False
73083,False,,False,False,True,Any member of the Sternophoridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sternophorid,False,False
73089,False,,False,False,True,Any member of the Sternopygidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sternopygid,False,False
73193,False,,False,False,True,Any member of the Stethacanthidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stethacanthid,False,False
73426,False,,False,False,True,Any member of the Stichaeidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stichaeid,False,False
73444,False,,False,False,True,Any member of the Stichodactylidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stichodactylid,False,False
73459,False,,False,False,True,Any member of the Stichopodidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stichopodid,False,False
73818,False,,False,False,True,Any member of the Stictococcidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stictococcid,False,False
74004,False,,False,False,True,Any member of the Stigmellidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stigmellid,False,False
74062,False,,False,False,True,Any member of the Stiliferidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stiliferid,False,False
74064,False,,False,False,True,Any member of the Stiligeridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stiligerid,False,False
74067,False,,False,False,True,Any member of the Stilipedidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stilipedid,False,False
74559,False,,False,False,True,Any member of the Stiphidiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stiphidiid,False,False
74686,False,,False,False,True,A superfamily of animals or plants.,,"zoology, botany",,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stirps,False,False
75395,False,,False,False,True,Any member of the Stomatellidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stomatellid,False,False
75435,False,,False,False,True,"A member of the Stomatopoda order of marine crustaceans; a mantis shrimp. 2012, Caspar Henderson, The Book of Barely Imagined Beings, 2013 edition, Granta Books, page 101:Although there has been variation, stomatopods have thrived with little change in their essential design for more than four hundred million years.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stomatopod,False,False
77606,False,,False,False,True,Any member of the Stratiomyidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stratiomyid,False,False
77608,False,,False,False,True,Any member of the Stratiomyiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stratiomyiid,False,False
78053,False,,False,False,True,Any member of the family Streblidae (now in Hippoboscidae) similar to botflies.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,streblid,False,False
78366,False,,False,False,True,"Any member of the clade Strepsirrhini, one of the two suborders of primates.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,strepsirrhine,False,False
78379,False,,False,False,True,Any member of the Streptaxidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,streptaxid,False,False
78392,False,,False,False,True,Any member of the Streptocephalidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,streptocephalid,False,False
78865,False,,False,False,True,Any member of the Strigidae (i.e. owls).,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,strigid,False,False
78879,False,,False,False,True,Any member of the Strigoceratidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,strigoceratid,False,False
79578,False,,False,False,True,Any member of the Strobilopsidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,strobilopsid,False,False
79731,False,,False,False,True,Any member of the Strombidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,strombid,False,False
79927,False,,False,False,True,Any member of the Strongylocentrotidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,strongylocentrotid,False,False
79934,False,,False,False,True,Any member of the Strongylophthalmyiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,strongylophthalmyiid,False,False
80001,False,,False,False,True,Any member of the Strophocheilidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,strophocheilid,False,False
80278,False,,False,False,True,Any member of the Struthiolariidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,struthiolariid,False,False
80280,False,,False,False,True,Any member of the Struthionidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,struthionid,False,False
81186,False,,False,False,True,One of the family of fishes of which the sturgeon is the type.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sturionian,False,False
81192,False,,False,False,True,Any member of the Sturnidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sturnid,False,False
81247,False,,False,False,True,Any member of the Styelidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,styelid,False,False
81317,False,,False,False,True,Any member of the Stylephoridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stylephorid,False,False
81349,False,,False,False,True,Any member of the Stylinodontidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stylinodontid,False,False
81398,False,,False,False,True,Any member of the Stylocellidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stylocellid,False,False
81401,False,,False,False,True,Any member of the Stylodactylidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stylodactylid,False,False
81440,False,,False,False,True,Any member of the Styloniscidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,styloniscid,False,False
81452,False,,False,False,True,Any member of the Stylopidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stylopid,False,False
83063,False,,False,False,True,Any member of the Subergorgiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,subergorgiid,False,False
83080,False,,False,False,True,Any member of the Suberitidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,suberitid,False,False
86537,False,,False,False,True,Any member of the Subulinidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,subulinid,False,False
86541,False,,False,False,True,Any member of the Subulitidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,subulitid,False,False
86543,False,,False,False,True,"Any member of the family Subuluridae of nematodes. 1975, George O. Poinar, Entomogenous Nematodes: A Manual and Host List of Insect-nematode Associations:Representatives of the Mermithidae are the most common nematode parasites of tettigoniids, however spirurids and more rarely, subulurids and thelastomatids, also occur in some members of this family.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,subulurid,False,False
86928,False,,False,False,True,Any member of the Succineidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,succineid,False,False
87358,False,,False,False,True,Any member of the Sudamericidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sudamericid,False,False
88167,False,,False,False,True,Any of the family Suidae of pigs and related creatures.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,suid,False,False
88927,False,,False,False,True,Any member of the family Sulidae of gannets and boobies.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sulid,False,False
99043,False,,False,False,True,Any member of the Sycettidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sycettid,False,False
99206,False,,False,False,True,Any member of the family Syllidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,syllid,False,False
99277,False,,False,False,True,Any member of the Sylvicolidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sylvicolid,False,False
99536,False,,False,False,True,Any member of the Symmocidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,symmocid,False,False
99538,False,,False,False,True,Any member of the Symmoriidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,symmoriid,False,False
99719,False,,False,False,True,Any member of the Symphysanodontidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,symphysanodontid,False,False
99738,False,,False,False,True,Any member of the Symphytognathidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,symphytognathid,False,False
99913,False,,False,False,True,Any member of the Synanceiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,synanceiid,False,False
99951,False,,False,False,True,Any member of the Synaphobranchidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,synaphobranchid,False,False
99994,False,,False,False,True,Any member of the Synaptidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,synaptid,False,False
99997,False,,False,False,True,Any member of the Synaptiphilidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,synaptiphilid,False,False
100073,False,,False,False,True,Any member of the Synaxidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,synaxid,False,False
100082,False,,False,False,True,Any member of the Synbranchidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,synbranchid,False,False
100134,False,,False,False,True,Any member of the Synchroidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,synchroid,False,False
100602,False,,False,False,True,Any member of the Syngamidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,syngamid,False,False
